400 200
0 0 
500 2000
5.0
110.625 3.267e-11 111.875 2.9719e-11 113.125 2.7923e-11 114.375 2.5407e-11
115.625 2.0549e-11 116.875 2.1774e-11 118.125 1.9795e-11 119.375 1.8699e-11
120.625 1.6991e-11 121.875 1.6086e-11 123.125 1.4609e-11 124.375 1.1838e-11
125.625 1.2581e-11 126.875 1.0201e-11 128.125 1.0851e-11 129.375 9.8335e-12
130.625 9.3716e-12 131.875 8.4867e-12 133.125 8.1049e-12 134.375 7.3338e-12
135.625 7.0181e-12 136.875 6.3451e-12 138.125 6.084e-12 139.375 5.4957e-12
140.625 5.2797e-12 141.875 4.7648e-12 143.125 4.586e-12 144.375 4.1349e-12
145.625 3.9867e-12 146.875 3.591e-12 148.125 3.4683e-12 149.375 3.1208e-12
150.625 3.0191e-12 151.875 2.7138e-12 153.125 2.6294e-12 154.375 2.361e-12
155.625 2.291e-12 156.875 2.0548e-12 158.125 1.9967e-12 159.375 1.6236e-12
160.625 1.7406e-12 161.875 1.4151e-12 163.125 1.5175e-12 164.375 1.2335e-12
165.625 1.323e-12 166.875 1.292e-12 168.125 1.1533e-12 169.375 1.1275e-12
170.625 1.0053e-12 171.875 9.838e-13 173.125 7.9932e-13 174.375 8.5813e-13
175.625 6.9695e-13 176.875 7.4824e-13 178.125 7.3425e-13 179.375 6.5216e-13
180.625 6.4045e-13 181.875 5.6814e-13 183.125 5.5833e-13 184.375 4.5297e-13
185.625 4.8645e-13 186.875 4.7873e-13 188.125 4.2356e-13 189.375 4.1708e-13
190.625 3.6855e-13 191.875 3.631e-13 193.125 2.9416e-13 194.375 3.1587e-13
195.625 3.1154e-13 196.875 2.7457e-13 198.125 2.7092e-13 199.375 2.1924e-13
200.625 2.3539e-13 201.875 2.3246e-13 203.125 2.0434e-13 204.375 2.0187e-13
205.625 1.6317e-13 206.875 1.7513e-13 208.125 1.7314e-13 209.375 1.518e-13
210.625 1.501e-13 211.875 1.2117e-13 213.125 1.3001e-13 214.375 1.2863e-13
215.625 1.1249e-13 216.875 1.1132e-13 218.125 8.9744e-14 219.375 9.624e-14
220.625 9.5287e-14 221.875 8.3113e-14 223.125 8.2304e-14 224.375 6.6256e-14
225.625 7.1013e-14 226.875 7.0349e-14 228.125 6.1205e-14 229.375 6.064e-14
230.625 6.0092e-14 231.875 5.2213e-14 233.125 5.1747e-14 234.375 4.1566e-14
235.625 4.4511e-14 236.875 4.4125e-14 238.125 3.8244e-14 239.375 3.7916e-14
240.625 3.7596e-14 241.875 3.2543e-14 243.125 3.2271e-14 244.375 2.5862e-14
