 ------------------------------------
 ------------------------------------
 ANL-Osaka g* N -> MB amplitude
process :  g* n -> pi0 n
Q2=  0.000 GeV^2
L=       0
   W(MeV)               EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1200.00      0.6646E+00 -0.1589E+01  0.0000E+00  0.0000E+00  0.1720E+02  0.2888E+02 -0.1043E+01  0.3732E+00 -0.1589E+00 -0.1474E+01 -0.5601E+00  0.1862E+00
  1205.00      0.8681E+00 -0.1549E+01  0.0000E+00  0.0000E+00  0.1474E+02  0.3151E+02 -0.9092E+00  0.4080E+00  0.3092E-01 -0.1476E+01 -0.6409E+00  0.1866E+00
  1210.00      0.1066E+01 -0.1466E+01  0.0000E+00  0.0000E+00  0.1173E+02  0.3365E+02 -0.7695E+00  0.4459E+00  0.2264E+00 -0.1440E+01 -0.7271E+00  0.1859E+00
  1215.00      0.1245E+01 -0.1344E+01  0.0000E+00  0.0000E+00  0.8320E+01  0.3514E+02 -0.6236E+00  0.4871E+00  0.4157E+00 -0.1365E+01 -0.8192E+00  0.1836E+00
  1220.00      0.1395E+01 -0.1189E+01  0.0000E+00  0.0000E+00  0.4729E+01  0.3590E+02 -0.4714E+00  0.5320E+00  0.5875E+00 -0.1255E+01 -0.9176E+00  0.1796E+00
  1225.00      0.1509E+01 -0.1014E+01  0.0000E+00  0.0000E+00  0.1167E+01  0.3593E+02 -0.3130E+00  0.5811E+00  0.7328E+00 -0.1116E+01 -0.1023E+01  0.1731E+00
  1230.00      0.1585E+01 -0.8280E+00  0.0000E+00  0.0000E+00 -0.2177E+01  0.3531E+02 -0.1487E+00  0.6349E+00  0.8463E+00 -0.9577E+00 -0.1135E+01  0.1639E+00
  1235.00      0.1625E+01 -0.6435E+00  0.0000E+00  0.0000E+00 -0.5169E+01  0.3417E+02  0.2150E-01  0.6940E+00  0.9265E+00 -0.7899E+00 -0.1255E+01  0.1513E+00
  1240.00      0.1633E+01 -0.4682E+00  0.0000E+00  0.0000E+00 -0.7735E+01  0.3266E+02  0.1973E+00  0.7589E+00  0.9751E+00 -0.6209E+00 -0.1382E+01  0.1349E+00
  1260.00      0.1474E+01  0.6819E-01  0.0000E+00  0.0000E+00 -0.1383E+02  0.2527E+02  0.9541E+00  0.1090E+01  0.9343E+00 -0.2356E-01 -0.1988E+01  0.1771E-01
  1280.00      0.1224E+01  0.3559E+00  0.0000E+00  0.0000E+00 -0.1545E+02  0.1880E+02  0.1781E+01  0.1574E+01  0.6439E+00  0.4350E+00 -0.2834E+01 -0.2411E+00
  1300.00      0.1096E+01  0.5521E+00  0.0000E+00  0.0000E+00 -0.1513E+02  0.1417E+02  0.2688E+01  0.2207E+01  0.2510E+01  0.6683E+00 -0.2317E+01  0.1099E+01
  1320.00      0.9432E+00  0.5518E+00  0.0000E+00  0.0000E+00 -0.1412E+02  0.1081E+02  0.3440E+01  0.3168E+01  0.1163E+01  0.5642E+00 -0.3622E+01 -0.4979E+00
  1340.00      0.8522E+00  0.5163E+00  0.0000E+00  0.0000E+00 -0.1291E+02  0.8365E+01  0.3901E+01  0.4440E+01  0.9061E+00  0.4809E+00 -0.4014E+01 -0.1642E+01
